"fqdn","ip","asn","ip_prefix","owner","cc"
"alllianz.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"basketpumafrance.fr","196.196.101.123","204353","196.196.101.0/24","GLOBALOFFSHORE, GB","SC"
"blablacar-com.fr","172.67.170.57","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"caissedep-securpasse.fr","","","","",""
"certi-information.fr","85.239.33.207","200019","85.239.33.0/24","ALEXHOST, MD","RU"
"chronopost-douanes.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"client-netfiix.fr","","","","",""
"crit-air-revouvement-france.fr","","","","",""
"dlsney-web.fr","62.4.31.183","12876","62.4.0.0/19","Online SAS, FR","FR"
"ma-rubrique-amelie.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"maiadie-assurance.fr","103.155.93.246","45839","103.155.93.0/24","SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY","MY"
"messageries-operationacce.fr","34.240.160.162","16509","34.240.0.0/13","AMAZON-02, US","US"
"minha-conta-netfiix.fr","146.70.145.242","9009","146.70.145.0/24","M247, RO","RO"
"mon-compte-disney.fr","146.70.145.242","9009","146.70.145.0/24","M247, RO","RO"
"mon-compte-renouvellement.fr","","","","",""
"moncompte-netfiix.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"netflix-renouvellement-client.fr","146.70.145.242","9009","146.70.145.0/24","M247, RO","RO"
"particuliers-acces-societegenerale.fr","179.43.142.194","51852","179.43.128.0/18","PLI-AS, PA","PA"
"particuliers-espace-societe-generale.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"particulperso.fr","","","","",""
"ph01amazo.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"ph02amazo.fr","104.21.67.141","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"pha1mazo.fr","","","","",""
"pha2mazo.fr","","","","",""
"pl02amazo.fr","172.67.172.207","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"sfr-particuliers.fr","","","","",""
"sgaccountsecuripass.fr","","","","",""
"sonymusicgroup.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"support-contacts.fr","","","","",""
"support-netflix.fr","113.30.149.40","36007","113.30.149.0/24","KAMATERA, US","US"
"support-service-client.fr","","","","",""
"suspension-compte.fr","45.148.116.34","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
